Source,Target,Weight
eid-343,eid-418,10
eid-345,eid-418,10
eid-386,eid-418,10
eid-403,eid-418,10
eid-408,eid-418,10
eid-409,eid-418,10
eid-423,eid-418,10
eid-454,eid-418,10
eid-458,eid-418,10
eid-499,eid-418,10
eid-562,eid-418,10
eid-572,eid-418,10
eid-591,eid-418,10
eid-615,eid-418,10
eid-623,eid-418,10
eid-652,eid-418,10
eid-711,eid-418,10
eid-796,eid-418,10
eid-797,eid-418,10
eid-802,eid-418,10
eid-828,eid-418,10
eid-829,eid-418,10
eid-873,eid-418,10
eid-875,eid-418,10
eid-876,eid-418,10
eid-880,eid-418,10
eid-893,eid-418,10
eid-913,eid-418,10
eid-914,eid-418,10
eid-915,eid-418,10
eid-922,eid-418,10
eid-929,eid-418,10
eid-949,eid-418,10
eid-1027,eid-418,10
eid-1031,eid-418,10
eid-1032,eid-418,10
eid-1068,eid-418,10
eid-1071,eid-418,10
eid-1074,eid-418,10
eid-1099,eid-418,10
eid-1113,eid-418,10
eid-1117,eid-418,10
eid-1139,eid-418,10
eid-1140,eid-418,10
eid-1143,eid-418,10
eid-1153,eid-418,10
eid-1167,eid-418,10
eid-1168,eid-418,10
eid-1180,eid-418,10
eid-1196,eid-418,10
eid-1210,eid-418,10
eid-1211,eid-418,10
eid-1213,eid-418,10
eid-1216,eid-418,10
eid-1217,eid-418,10
eid-1443,eid-418,10
eid-1470,eid-418,10
eid-1471,eid-418,10
eid-1566,eid-418,10
eid-1586,eid-418,10
eid-1781,eid-418,10
eid-1782,eid-418,10
eid-1899,eid-418,10
eid-1910,eid-418,10
eid-1935,eid-418,10
eid-2265,eid-418,10
eid-2270,eid-418,10
eid-2472,eid-418,10
eid-2473,eid-418,10
eid-2474,eid-418,10
eid-2475,eid-418,10
eid-2476,eid-418,10
eid-2483,eid-418,10
eid-2484,eid-418,10
eid-2488,eid-418,10
eid-2496,eid-418,10
eid-2508,eid-418,10
eid-2524,eid-418,10
eid-2528,eid-418,10
eid-2733,eid-418,10
eid-2750,eid-418,10
eid-2780,eid-418,10
eid-2921,eid-418,10
eid-3231,eid-418,10
eid-3914,eid-418,10
eid-3933,eid-418,10
eid-4131,eid-418,10
eid-4360,eid-418,10
eid-4486,eid-418,10
eid-4622,eid-418,10
eid-4838,eid-418,10
eid-5614,eid-418,10
eid-5696,eid-418,10
eid-6562,eid-418,10
eid-6801,eid-418,10
eid-6810,eid-418,10
eid-7050,eid-418,10
eid-7505,eid-418,10
eid-7514,eid-418,10
eid-8512,eid-418,10
eid-8706,eid-418,10
eid-9473,eid-418,10
eid-9484,eid-418,10
eid-9488,eid-418,10
eid-9489,eid-418,10
eid-9490,eid-418,10
eid-10733,eid-418,10
eid-11517,eid-418,10
eid-11531,eid-418,10
eid-13117,eid-418,10
eid-13165,eid-418,10
eid-13166,eid-418,10
eid-14071,eid-418,10
eid-18744,eid-418,10
eid-24443,eid-418,10
eid-24444,eid-418,10
eid-24445,eid-418,10
eid-78,eid-419,10
eid-183,eid-419,10
eid-235,eid-419,10
eid-252,eid-419,10
eid-273,eid-419,10
eid-286,eid-419,10
eid-408,eid-419,10
eid-530,eid-419,10
eid-533,eid-419,10
eid-734,eid-419,10
eid-823,eid-419,10
eid-1050,eid-419,10
eid-1139,eid-419,10
eid-1345,eid-419,10
eid-1914,eid-419,10
eid-3767,eid-419,10
eid-4069,eid-419,10
eid-4272,eid-419,10
eid-4424,eid-419,10
eid-4723,eid-419,10
eid-6570,eid-419,10
eid-6596,eid-419,10
eid-6835,eid-419,10
eid-6836,eid-419,10
eid-6837,eid-419,10
eid-6838,eid-419,10
eid-6839,eid-419,10
eid-6840,eid-419,10
eid-6841,eid-419,10
eid-6842,eid-419,10
eid-6843,eid-419,10
eid-6844,eid-419,10
eid-6845,eid-419,10
eid-6846,eid-419,10
eid-6847,eid-419,10
eid-6848,eid-419,10
eid-6849,eid-419,10
eid-6850,eid-419,10
eid-6851,eid-419,10
eid-6852,eid-419,10
eid-6853,eid-419,10
eid-6854,eid-419,10
eid-6855,eid-419,10
eid-6856,eid-419,10
eid-6857,eid-419,10
eid-6858,eid-419,10
eid-6859,eid-419,10
eid-6860,eid-419,10
eid-53,eid-420,10
eid-56,eid-420,10
eid-75,eid-420,10
eid-76,eid-420,10
eid-78,eid-420,10
eid-83,eid-420,10
eid-88,eid-420,10
eid-89,eid-420,10
eid-90,eid-420,10
eid-93,eid-420,10
eid-97,eid-420,10
eid-106,eid-420,10
eid-107,eid-420,10
eid-115,eid-420,10
eid-122,eid-420,10
eid-131,eid-420,10
eid-134,eid-420,10
eid-136,eid-420,10
eid-143,eid-420,10
eid-146,eid-420,10
eid-155,eid-420,10
eid-172,eid-420,10
eid-188,eid-420,10
eid-195,eid-420,10
eid-232,eid-420,10
eid-244,eid-420,10
eid-265,eid-420,10
eid-271,eid-420,10
eid-273,eid-420,10
eid-274,eid-420,10
eid-286,eid-420,10
eid-316,eid-420,10
eid-326,eid-420,10
eid-345,eid-420,10
eid-353,eid-420,10
eid-357,eid-420,10
eid-360,eid-420,10
eid-370,eid-420,10
eid-385,eid-420,10
eid-386,eid-420,10
eid-402,eid-420,10
eid-442,eid-420,10
eid-448,eid-420,10
eid-449,eid-420,10
eid-450,eid-420,10
eid-458,eid-420,10
eid-470,eid-420,10
eid-481,eid-420,10
eid-502,eid-420,10
eid-519,eid-420,10
eid-520,eid-420,10
eid-528,eid-420,10
eid-572,eid-420,10
eid-667,eid-420,10
eid-668,eid-420,10
eid-672,eid-420,10
eid-675,eid-420,10
eid-762,eid-420,10
eid-802,eid-420,10
eid-815,eid-420,10
eid-824,eid-420,10
eid-866,eid-420,10
eid-867,eid-420,10
eid-869,eid-420,10
eid-878,eid-420,10
eid-879,eid-420,10
eid-887,eid-420,10
eid-893,eid-420,10
eid-894,eid-420,10
eid-895,eid-420,10
eid-896,eid-420,10
eid-914,eid-420,10
eid-920,eid-420,10
eid-925,eid-420,10
eid-936,eid-420,10
eid-1027,eid-420,10
eid-1028,eid-420,10
eid-1030,eid-420,10
eid-1031,eid-420,10
eid-1043,eid-420,10
eid-1061,eid-420,10
eid-1076,eid-420,10
eid-1078,eid-420,10
eid-1095,eid-420,10
eid-1101,eid-420,10
eid-1113,eid-420,10
eid-1139,eid-420,10
eid-1154,eid-420,10
eid-1169,eid-420,10
eid-1179,eid-420,10
eid-1193,eid-420,10
eid-1213,eid-420,10
eid-1217,eid-420,10
eid-1233,eid-420,10
eid-1234,eid-420,10
eid-1340,eid-420,10
eid-1341,eid-420,10
eid-1354,eid-420,10
eid-1355,eid-420,10
eid-1443,eid-420,10
eid-1471,eid-420,10
eid-1516,eid-420,10
eid-1528,eid-420,10
eid-1560,eid-420,10
eid-1628,eid-420,10
eid-1652,eid-420,10
eid-1672,eid-420,10
eid-1768,eid-420,10
eid-1771,eid-420,10
eid-1849,eid-420,10
eid-1935,eid-420,10
eid-1953,eid-420,10
eid-1960,eid-420,10
eid-1962,eid-420,10
eid-2039,eid-420,10
eid-2117,eid-420,10
eid-2564,eid-420,10
eid-3005,eid-420,10
eid-3143,eid-420,10
eid-4534,eid-420,10
eid-4815,eid-420,10
eid-4947,eid-420,10
eid-5696,eid-420,10
eid-6038,eid-420,10
eid-6057,eid-420,10
eid-6609,eid-420,10
eid-6991,eid-420,10
eid-7503,eid-420,10
eid-8065,eid-420,10
eid-8650,eid-420,10
eid-8715,eid-420,10
eid-8737,eid-420,10
eid-11074,eid-420,10
eid-11607,eid-420,10
eid-11938,eid-420,10
eid-13397,eid-420,10
eid-13398,eid-420,10
eid-13399,eid-420,10
eid-13400,eid-420,10
eid-13401,eid-420,10
eid-13402,eid-420,10
eid-74,eid-421,10
eid-78,eid-421,10
eid-75,eid-422,10
eid-78,eid-422,10
eid-149,eid-422,10
eid-156,eid-422,10
eid-286,eid-422,10
eid-402,eid-422,10
eid-4503,eid-422,10
eid-56,eid-423,10
eid-76,eid-423,10
eid-78,eid-423,10
eid-88,eid-423,10
eid-89,eid-423,10
eid-90,eid-423,10
eid-93,eid-423,10
eid-106,eid-423,10
eid-107,eid-423,10
eid-122,eid-423,10
eid-134,eid-423,10
eid-136,eid-423,10
eid-140,eid-423,10
eid-141,eid-423,10
eid-155,eid-423,10
eid-164,eid-423,10
eid-168,eid-423,10
eid-172,eid-423,10
eid-175,eid-423,10
eid-188,eid-423,10
eid-215,eid-423,10
eid-225,eid-423,10
eid-226,eid-423,10
eid-227,eid-423,10
eid-228,eid-423,10
eid-230,eid-423,10
eid-235,eid-423,10
eid-241,eid-423,10
eid-243,eid-423,10
eid-252,eid-423,10
eid-255,eid-423,10
eid-261,eid-423,10
eid-263,eid-423,10
eid-264,eid-423,10
eid-265,eid-423,10
eid-273,eid-423,10
eid-274,eid-423,10
eid-280,eid-423,10
eid-286,eid-423,10
eid-290,eid-423,10
eid-292,eid-423,10
eid-293,eid-423,10
eid-312,eid-423,10
eid-315,eid-423,10
eid-316,eid-423,10
eid-324,eid-423,10
eid-335,eid-423,10
eid-336,eid-423,10
eid-342,eid-423,10
eid-353,eid-423,10
eid-355,eid-423,10
eid-360,eid-423,10
eid-367,eid-423,10
eid-370,eid-423,10
eid-373,eid-423,10
eid-378,eid-423,10
eid-382,eid-423,10
eid-383,eid-423,10
eid-388,eid-423,10
eid-391,eid-423,10
eid-402,eid-423,10
eid-403,eid-423,10
eid-416,eid-423,10
eid-418,eid-423,10
eid-425,eid-423,10
eid-430,eid-423,10
eid-442,eid-423,10
eid-444,eid-423,10
eid-452,eid-423,10
eid-454,eid-423,10
eid-462,eid-423,10
eid-469,eid-423,10
eid-477,eid-423,10
eid-481,eid-423,10
eid-489,eid-423,10
eid-498,eid-423,10
eid-499,eid-423,10
eid-502,eid-423,10
eid-525,eid-423,10
eid-540,eid-423,10
eid-564,eid-423,10
eid-573,eid-423,10
eid-581,eid-423,10
eid-585,eid-423,10
eid-591,eid-423,10
eid-602,eid-423,10
eid-603,eid-423,10
eid-604,eid-423,10
eid-612,eid-423,10
eid-639,eid-423,10
eid-640,eid-423,10
eid-641,eid-423,10
eid-655,eid-423,10
eid-658,eid-423,10
eid-662,eid-423,10
eid-666,eid-423,10
eid-672,eid-423,10
eid-674,eid-423,10
eid-675,eid-423,10
eid-678,eid-423,10
eid-684,eid-423,10
eid-686,eid-423,10
eid-708,eid-423,10
eid-723,eid-423,10
eid-734,eid-423,10
eid-762,eid-423,10
eid-766,eid-423,10
eid-771,eid-423,10
eid-776,eid-423,10
eid-780,eid-423,10
eid-796,eid-423,10
eid-797,eid-423,10
eid-801,eid-423,10
eid-803,eid-423,10
eid-804,eid-423,10
eid-822,eid-423,10
eid-823,eid-423,10
eid-828,eid-423,10
eid-829,eid-423,10
eid-830,eid-423,10
eid-839,eid-423,10
eid-851,eid-423,10
eid-852,eid-423,10
eid-861,eid-423,10
eid-869,eid-423,10
eid-875,eid-423,10
eid-893,eid-423,10
eid-913,eid-423,10
eid-915,eid-423,10
eid-923,eid-423,10
eid-924,eid-423,10
eid-925,eid-423,10
eid-928,eid-423,10
eid-1025,eid-423,10
eid-1026,eid-423,10
eid-1027,eid-423,10
eid-1028,eid-423,10
eid-1029,eid-423,10
eid-1030,eid-423,10
eid-1031,eid-423,10
eid-1032,eid-423,10
eid-1033,eid-423,10
eid-1034,eid-423,10
eid-1035,eid-423,10
eid-1036,eid-423,10
eid-1037,eid-423,10
eid-1038,eid-423,10
eid-1039,eid-423,10
eid-1040,eid-423,10
eid-1041,eid-423,10
eid-1042,eid-423,10
eid-1043,eid-423,10
eid-1044,eid-423,10
eid-1045,eid-423,10
eid-1046,eid-423,10
eid-1047,eid-423,10
eid-1048,eid-423,10
eid-1049,eid-423,10
eid-1050,eid-423,10
eid-1051,eid-423,10
eid-1052,eid-423,10
eid-1053,eid-423,10
eid-1054,eid-423,10
eid-1055,eid-423,10
eid-1056,eid-423,10
eid-1057,eid-423,10
eid-1058,eid-423,10
eid-1059,eid-423,10
eid-1060,eid-423,10
eid-1061,eid-423,10
eid-1062,eid-423,10
eid-1063,eid-423,10
eid-1064,eid-423,10
eid-1065,eid-423,10
eid-1066,eid-423,10
eid-1067,eid-423,10
eid-1068,eid-423,10
eid-1069,eid-423,10
eid-1070,eid-423,10
eid-1071,eid-423,10
eid-1072,eid-423,10
eid-1073,eid-423,10
eid-1074,eid-423,10
eid-1075,eid-423,10
eid-1076,eid-423,10
eid-1077,eid-423,10
eid-1078,eid-423,10
eid-1079,eid-423,10
eid-1080,eid-423,10
eid-1081,eid-423,10
eid-1082,eid-423,10
eid-1083,eid-423,10
eid-1084,eid-423,10
eid-1085,eid-423,10
eid-1086,eid-423,10
eid-1087,eid-423,10
eid-1088,eid-423,10
eid-1089,eid-423,10
eid-1090,eid-423,10
eid-1091,eid-423,10
eid-1092,eid-423,10
eid-1093,eid-423,10
eid-1094,eid-423,10
eid-1095,eid-423,10
eid-1096,eid-423,10
eid-1097,eid-423,10
eid-1098,eid-423,10
eid-1099,eid-423,10
eid-1100,eid-423,10
eid-1101,eid-423,10
eid-1102,eid-423,10
eid-1103,eid-423,10
eid-1104,eid-423,10
eid-1105,eid-423,10
eid-1106,eid-423,10
eid-1107,eid-423,10
eid-1108,eid-423,10
eid-1109,eid-423,10
eid-1110,eid-423,10
eid-1111,eid-423,10
eid-1112,eid-423,10
eid-1113,eid-423,10
eid-1114,eid-423,10
eid-1115,eid-423,10
eid-1116,eid-423,10
eid-1117,eid-423,10
eid-1118,eid-423,10
eid-1119,eid-423,10
eid-1120,eid-423,10
eid-1121,eid-423,10
eid-1122,eid-423,10
eid-1123,eid-423,10
eid-1124,eid-423,10
eid-1125,eid-423,10
eid-1126,eid-423,10
eid-1127,eid-423,10
eid-1128,eid-423,10
eid-1129,eid-423,10
eid-1130,eid-423,10
eid-1131,eid-423,10
eid-1132,eid-423,10
eid-1133,eid-423,10
eid-1134,eid-423,10
eid-1135,eid-423,10
eid-1136,eid-423,10
eid-1137,eid-423,10
eid-1138,eid-423,10
eid-1139,eid-423,10
eid-1140,eid-423,10
eid-1141,eid-423,10
eid-1142,eid-423,10
eid-1143,eid-423,10
eid-1144,eid-423,10
eid-1145,eid-423,10
eid-1146,eid-423,10
eid-1147,eid-423,10
eid-1148,eid-423,10
eid-1149,eid-423,10
eid-1150,eid-423,10
eid-1151,eid-423,10
eid-1152,eid-423,10
eid-1153,eid-423,10
eid-1154,eid-423,10
eid-1155,eid-423,10
eid-1156,eid-423,10
eid-1157,eid-423,10
eid-1158,eid-423,10
eid-1159,eid-423,10
eid-1160,eid-423,10
eid-1161,eid-423,10
eid-1162,eid-423,10
eid-1163,eid-423,10
eid-1164,eid-423,10
eid-1165,eid-423,10
eid-1166,eid-423,10
eid-1167,eid-423,10
eid-1168,eid-423,10
eid-1169,eid-423,10
eid-1170,eid-423,10
eid-1171,eid-423,10
eid-1172,eid-423,10
eid-1173,eid-423,10
eid-1174,eid-423,10
eid-1175,eid-423,10
eid-1176,eid-423,10
eid-1177,eid-423,10
eid-1178,eid-423,10
eid-1179,eid-423,10
eid-1180,eid-423,10
eid-1181,eid-423,10
eid-1182,eid-423,10
eid-1183,eid-423,10
eid-1184,eid-423,10
eid-1185,eid-423,10
eid-1186,eid-423,10
eid-1187,eid-423,10
eid-1188,eid-423,10
eid-1189,eid-423,10
eid-1190,eid-423,10
eid-1191,eid-423,10
eid-1192,eid-423,10
eid-1193,eid-423,10
eid-1194,eid-423,10
eid-1195,eid-423,10
eid-1196,eid-423,10
eid-1197,eid-423,10
eid-1198,eid-423,10
eid-1199,eid-423,10
eid-1200,eid-423,10
eid-1201,eid-423,10
eid-1202,eid-423,10
eid-1203,eid-423,10
eid-1204,eid-423,10
eid-1205,eid-423,10
eid-1206,eid-423,10
eid-1207,eid-423,10
eid-1208,eid-423,10
eid-1209,eid-423,10
eid-1210,eid-423,10
eid-1211,eid-423,10
eid-1212,eid-423,10
eid-1213,eid-423,10
eid-1214,eid-423,10
eid-1215,eid-423,10
eid-1216,eid-423,10
eid-1217,eid-423,10
eid-1218,eid-423,10
eid-1219,eid-423,10
eid-1220,eid-423,10
eid-1221,eid-423,10
eid-1222,eid-423,10
eid-1223,eid-423,10
eid-1224,eid-423,10
eid-1225,eid-423,10
eid-1226,eid-423,10
eid-1227,eid-423,10
eid-1228,eid-423,10
eid-1229,eid-423,10
eid-1230,eid-423,10
eid-1231,eid-423,10
eid-1232,eid-423,10
eid-1233,eid-423,10
eid-1234,eid-423,10
eid-1235,eid-423,10
eid-1236,eid-423,10
eid-1237,eid-423,10
eid-1238,eid-423,10
eid-1239,eid-423,10
eid-1240,eid-423,10
eid-1241,eid-423,10
eid-1242,eid-423,10
eid-1243,eid-423,10
eid-1244,eid-423,10
eid-1245,eid-423,10
eid-1246,eid-423,10
eid-1247,eid-423,10
eid-1248,eid-423,10
eid-1249,eid-423,10
eid-1250,eid-423,10
eid-1251,eid-423,10
eid-1252,eid-423,10
eid-1253,eid-423,10
eid-1254,eid-423,10
eid-1255,eid-423,10
eid-78,eid-424,10
eid-111,eid-424,10
eid-140,eid-424,10
eid-144,eid-424,10
eid-175,eid-424,10
eid-192,eid-424,10
eid-225,eid-424,10
eid-233,eid-424,10
eid-234,eid-424,10
eid-241,eid-424,10
eid-243,eid-424,10
eid-255,eid-424,10
eid-299,eid-424,10
eid-353,eid-424,10
eid-355,eid-424,10
eid-383,eid-424,10
eid-406,eid-424,10
eid-416,eid-424,10
eid-425,eid-424,10
eid-525,eid-424,10
eid-526,eid-424,10
eid-592,eid-424,10
eid-639,eid-424,10
eid-734,eid-424,10
eid-772,eid-424,10
eid-1018,eid-424,10
eid-1309,eid-424,10
eid-1310,eid-424,10
eid-1320,eid-424,10
eid-2160,eid-424,10
eid-2697,eid-424,10
eid-3101,eid-424,10
eid-3135,eid-424,10
eid-3184,eid-424,10
eid-3191,eid-424,10
eid-4773,eid-424,10
eid-76,eid-425,10
eid-78,eid-425,10
eid-79,eid-425,10
eid-102,eid-425,10
eid-106,eid-425,10
eid-111,eid-425,10
eid-127,eid-425,10
eid-133,eid-425,10
eid-136,eid-425,10
eid-138,eid-425,10
eid-140,eid-425,10
eid-144,eid-425,10
eid-155,eid-425,10
eid-165,eid-425,10
eid-175,eid-425,10
eid-188,eid-425,10
eid-192,eid-425,10
eid-215,eid-425,10
eid-225,eid-425,10
eid-229,eid-425,10
eid-233,eid-425,10
eid-234,eid-425,10
eid-239,eid-425,10
eid-241,eid-425,10
eid-243,eid-425,10
eid-254,eid-425,10
eid-255,eid-425,10
eid-273,eid-425,10
eid-274,eid-425,10
eid-280,eid-425,10
eid-281,eid-425,10
eid-289,eid-425,10
eid-293,eid-425,10
eid-299,eid-425,10
eid-316,eid-425,10
eid-340,eid-425,10
eid-345,eid-425,10
eid-353,eid-425,10
eid-354,eid-425,10
eid-360,eid-425,10
eid-364,eid-425,10
eid-377,eid-425,10
eid-383,eid-425,10
eid-388,eid-425,10
eid-393,eid-425,10
eid-402,eid-425,10
eid-403,eid-425,10
eid-416,eid-425,10
eid-423,eid-425,10
eid-424,eid-425,10
eid-446,eid-425,10
eid-450,eid-425,10
eid-456,eid-425,10
eid-462,eid-425,10
eid-470,eid-425,10
eid-492,eid-425,10
eid-495,eid-425,10
eid-515,eid-425,10
eid-525,eid-425,10
eid-572,eid-425,10
eid-685,eid-425,10
eid-723,eid-425,10
eid-824,eid-425,10
eid-865,eid-425,10
eid-874,eid-425,10
eid-915,eid-425,10
eid-1030,eid-425,10
eid-1031,eid-425,10
eid-1032,eid-425,10
eid-1036,eid-425,10
eid-1045,eid-425,10
eid-1050,eid-425,10
eid-1074,eid-425,10
eid-1095,eid-425,10
eid-1189,eid-425,10
eid-1190,eid-425,10
eid-1213,eid-425,10
eid-1233,eid-425,10
eid-1234,eid-425,10
eid-1301,eid-425,10
eid-1304,eid-425,10
eid-1305,eid-425,10
eid-1307,eid-425,10
eid-1310,eid-425,10
eid-1314,eid-425,10
eid-1320,eid-425,10
eid-1321,eid-425,10
eid-1330,eid-425,10
eid-1332,eid-425,10
eid-1337,eid-425,10
eid-1339,eid-425,10
eid-1472,eid-425,10
eid-1562,eid-425,10
eid-1841,eid-425,10
eid-1888,eid-425,10
eid-1892,eid-425,10
eid-1893,eid-425,10
eid-1894,eid-425,10
eid-1906,eid-425,10
eid-1907,eid-425,10
eid-1917,eid-425,10
eid-1928,eid-425,10
eid-1946,eid-425,10
eid-2046,eid-425,10
eid-2096,eid-425,10
eid-2165,eid-425,10
eid-2229,eid-425,10
eid-2272,eid-425,10
eid-2628,eid-425,10
eid-2640,eid-425,10
eid-2659,eid-425,10
eid-2736,eid-425,10
eid-2776,eid-425,10
eid-3046,eid-425,10
eid-3050,eid-425,10
eid-3182,eid-425,10
eid-3184,eid-425,10
eid-3215,eid-425,10
eid-3386,eid-425,10
eid-3581,eid-425,10
eid-4063,eid-425,10
eid-4111,eid-425,10
eid-4147,eid-425,10
eid-4148,eid-425,10
eid-4152,eid-425,10
eid-4154,eid-425,10
eid-4182,eid-425,10
eid-4184,eid-425,10
eid-4191,eid-425,10
eid-4213,eid-425,10
eid-4298,eid-425,10
eid-4340,eid-425,10
eid-4686,eid-425,10
eid-4901,eid-425,10
eid-4902,eid-425,10
eid-4910,eid-425,10
eid-4920,eid-425,10
eid-4921,eid-425,10
eid-4926,eid-425,10
eid-4927,eid-425,10
eid-4954,eid-425,10
eid-4955,eid-425,10
eid-4956,eid-425,10
eid-4983,eid-425,10
eid-4991,eid-425,10
eid-4995,eid-425,10
eid-6065,eid-425,10
eid-6965,eid-425,10
eid-6966,eid-425,10
eid-7092,eid-425,10
eid-7430,eid-425,10
eid-9291,eid-425,10
eid-10210,eid-425,10
eid-16388,eid-425,10
eid-16389,eid-425,10
eid-16390,eid-425,10
eid-16391,eid-425,10
eid-16392,eid-425,10
eid-16393,eid-425,10
eid-16394,eid-425,10
eid-16395,eid-425,10
eid-16396,eid-425,10
eid-72,eid-426,10
eid-74,eid-426,10
eid-75,eid-426,10
eid-76,eid-426,10
eid-78,eid-426,10
eid-83,eid-426,10
eid-95,eid-426,10
eid-118,eid-426,10
eid-136,eid-426,10
eid-146,eid-426,10
eid-187,eid-426,10
eid-188,eid-426,10
eid-195,eid-426,10
eid-213,eid-426,10
eid-215,eid-426,10
eid-218,eid-426,10
eid-219,eid-426,10
eid-221,eid-426,10
eid-224,eid-426,10
eid-265,eid-426,10
eid-292,eid-426,10
eid-314,eid-426,10
eid-322,eid-426,10
eid-343,eid-426,10
eid-346,eid-426,10
eid-347,eid-426,10
eid-348,eid-426,10
eid-349,eid-426,10
eid-367,eid-426,10
eid-368,eid-426,10
eid-375,eid-426,10
eid-381,eid-426,10
eid-401,eid-426,10
eid-416,eid-426,10
eid-427,eid-426,10
eid-450,eid-426,10
eid-451,eid-426,10
eid-452,eid-426,10
eid-471,eid-426,10
eid-475,eid-426,10
eid-478,eid-426,10
eid-481,eid-426,10
eid-497,eid-426,10
eid-499,eid-426,10
eid-516,eid-426,10
eid-520,eid-426,10
eid-528,eid-426,10
eid-530,eid-426,10
eid-536,eid-426,10
eid-543,eid-426,10
eid-544,eid-426,10
eid-550,eid-426,10
eid-551,eid-426,10
eid-554,eid-426,10
eid-559,eid-426,10
eid-566,eid-426,10
eid-570,eid-426,10
eid-581,eid-426,10
eid-587,eid-426,10
eid-588,eid-426,10
eid-592,eid-426,10
eid-596,eid-426,10
eid-621,eid-426,10
eid-623,eid-426,10
eid-624,eid-426,10
eid-625,eid-426,10
eid-632,eid-426,10
eid-639,eid-426,10
eid-659,eid-426,10
eid-672,eid-426,10
eid-677,eid-426,10
eid-711,eid-426,10
eid-727,eid-426,10
eid-742,eid-426,10
eid-744,eid-426,10
eid-745,eid-426,10
eid-751,eid-426,10
eid-796,eid-426,10
eid-798,eid-426,10
eid-805,eid-426,10
eid-813,eid-426,10
eid-823,eid-426,10
eid-824,eid-426,10
eid-845,eid-426,10
eid-851,eid-426,10
eid-885,eid-426,10
eid-913,eid-426,10
eid-946,eid-426,10
eid-1077,eid-426,10
eid-1162,eid-426,10
eid-1218,eid-426,10
eid-1236,eid-426,10
eid-1239,eid-426,10
eid-1334,eid-426,10
eid-1357,eid-426,10
eid-1367,eid-426,10
eid-1438,eid-426,10
eid-1528,eid-426,10
eid-1679,eid-426,10
eid-1813,eid-426,10
eid-2060,eid-426,10
eid-2185,eid-426,10
eid-2367,eid-426,10
eid-2740,eid-426,10
eid-2774,eid-426,10
eid-2793,eid-426,10
eid-2951,eid-426,10
eid-2953,eid-426,10
eid-3390,eid-426,10
eid-3443,eid-426,10
eid-3448,eid-426,10
eid-3604,eid-426,10
eid-4027,eid-426,10
eid-4056,eid-426,10
eid-4079,eid-426,10
eid-4125,eid-426,10
eid-4142,eid-426,10
eid-4228,eid-426,10
eid-4272,eid-426,10
eid-4298,eid-426,10
eid-4506,eid-426,10
eid-4533,eid-426,10
eid-4544,eid-426,10
eid-4677,eid-426,10
eid-4737,eid-426,10
eid-5053,eid-426,10
eid-5067,eid-426,10
eid-5144,eid-426,10
eid-5147,eid-426,10
eid-5148,eid-426,10
eid-5155,eid-426,10
eid-5160,eid-426,10
eid-5164,eid-426,10
eid-5165,eid-426,10
eid-5173,eid-426,10
eid-5179,eid-426,10
eid-5224,eid-426,10
eid-5257,eid-426,10
eid-5276,eid-426,10
eid-5464,eid-426,10
eid-5654,eid-426,10
eid-5655,eid-426,10
eid-5660,eid-426,10
eid-6279,eid-426,10
eid-6791,eid-426,10
eid-6792,eid-426,10
eid-6793,eid-426,10
eid-6815,eid-426,10
eid-7513,eid-426,10
eid-7708,eid-426,10
eid-7733,eid-426,10
eid-12116,eid-426,10
eid-13192,eid-426,10
eid-13220,eid-426,10
eid-14073,eid-426,10
eid-14957,eid-426,10
eid-14960,eid-426,10
eid-17434,eid-426,10
eid-20996,eid-426,10
eid-20997,eid-426,10
eid-78,eid-427,10
eid-83,eid-427,10
eid-218,eid-427,10
eid-221,eid-427,10
eid-342,eid-427,10
eid-346,eid-427,10
eid-426,eid-427,10
eid-805,eid-427,10
eid-2753,eid-427,10
eid-3604,eid-427,10
eid-3742,eid-427,10
eid-3743,eid-427,10
eid-4125,eid-427,10
eid-19695,eid-427,10
eid-78,eid-428,10
eid-242,eid-428,10
eid-74,eid-429,10
eid-78,eid-429,10
eid-93,eid-429,10
eid-122,eid-429,10
eid-134,eid-429,10
eid-136,eid-429,10
eid-137,eid-429,10
eid-155,eid-429,10
eid-172,eid-429,10
eid-186,eid-429,10
eid-194,eid-429,10
eid-195,eid-429,10
eid-250,eid-429,10
eid-260,eid-429,10
eid-261,eid-429,10
eid-269,eid-429,10
eid-308,eid-429,10
eid-342,eid-429,10
eid-370,eid-429,10
eid-382,eid-429,10
eid-417,eid-429,10
eid-430,eid-429,10
eid-853,eid-429,10
eid-897,eid-429,10
eid-1252,eid-429,10
eid-2091,eid-429,10
eid-4220,eid-429,10
eid-4291,eid-429,10
eid-4719,eid-429,10
eid-4898,eid-429,10
eid-6224,eid-429,10
eid-7432,eid-429,10
eid-9616,eid-429,10
eid-76,eid-430,10
eid-78,eid-430,10
eid-93,eid-430,10
eid-102,eid-430,10
eid-122,eid-430,10
eid-134,eid-430,10
eid-136,eid-430,10
eid-155,eid-430,10
eid-172,eid-430,10
eid-186,eid-430,10
eid-194,eid-430,10
eid-195,eid-430,10
eid-232,eid-430,10
eid-235,eid-430,10
eid-239,eid-430,10
eid-240,eid-430,10
eid-244,eid-430,10
eid-245,eid-430,10
eid-250,eid-430,10
eid-251,eid-430,10
eid-252,eid-430,10
eid-260,eid-430,10
eid-265,eid-430,10
eid-269,eid-430,10
eid-273,eid-430,10
eid-300,eid-430,10
eid-308,eid-430,10
eid-319,eid-430,10
