Source,Target,Weight
eid-915,eid-90,10
eid-917,eid-90,10
eid-919,eid-90,10
eid-922,eid-90,10
eid-929,eid-90,10
eid-930,eid-90,10
eid-937,eid-90,10
eid-938,eid-90,10
eid-939,eid-90,10
eid-1027,eid-90,10
eid-1032,eid-90,10
eid-1035,eid-90,10
eid-1040,eid-90,10
eid-1041,eid-90,10
eid-1044,eid-90,10
eid-1070,eid-90,10
eid-1072,eid-90,10
eid-1103,eid-90,10
eid-1138,eid-90,10
eid-1139,eid-90,10
eid-1171,eid-90,10
eid-1193,eid-90,10
eid-1194,eid-90,10
eid-1195,eid-90,10
eid-1202,eid-90,10
eid-1210,eid-90,10
eid-1224,eid-90,10
eid-1259,eid-90,10
eid-1276,eid-90,10
eid-1312,eid-90,10
eid-1355,eid-90,10
eid-1361,eid-90,10
eid-1367,eid-90,10
eid-1394,eid-90,10
eid-1413,eid-90,10
eid-1441,eid-90,10
eid-1443,eid-90,10
eid-1448,eid-90,10
eid-1470,eid-90,10
eid-1504,eid-90,10
eid-1585,eid-90,10
eid-1781,eid-90,10
eid-1782,eid-90,10
eid-1834,eid-90,10
eid-1844,eid-90,10
eid-1849,eid-90,10
eid-1875,eid-90,10
eid-1883,eid-90,10
eid-1886,eid-90,10
eid-1899,eid-90,10
eid-1925,eid-90,10
eid-1960,eid-90,10
eid-1962,eid-90,10
eid-2029,eid-90,10
eid-2045,eid-90,10
eid-2047,eid-90,10
eid-2057,eid-90,10
eid-2075,eid-90,10
eid-2117,eid-90,10
eid-2189,eid-90,10
eid-2256,eid-90,10
eid-2264,eid-90,10
eid-2495,eid-90,10
eid-2497,eid-90,10
eid-2524,eid-90,10
eid-2528,eid-90,10
eid-2724,eid-90,10
eid-2759,eid-90,10
eid-2837,eid-90,10
eid-2864,eid-90,10
eid-2921,eid-90,10
eid-2931,eid-90,10
eid-2997,eid-90,10
eid-3100,eid-90,10
eid-3848,eid-90,10
eid-3933,eid-90,10
eid-3981,eid-90,10
eid-4084,eid-90,10
eid-4086,eid-90,10
eid-4124,eid-90,10
eid-4131,eid-90,10
eid-4246,eid-90,10
eid-4275,eid-90,10
eid-4276,eid-90,10
eid-4277,eid-90,10
eid-4353,eid-90,10
eid-4360,eid-90,10
eid-4486,eid-90,10
eid-4519,eid-90,10
eid-4530,eid-90,10
eid-4578,eid-90,10
eid-4603,eid-90,10
eid-4622,eid-90,10
eid-4688,eid-90,10
eid-4704,eid-90,10
eid-4732,eid-90,10
eid-4863,eid-90,10
eid-4864,eid-90,10
eid-4869,eid-90,10
eid-4952,eid-90,10
eid-5052,eid-90,10
eid-5056,eid-90,10
eid-5170,eid-90,10
eid-5517,eid-90,10
eid-5519,eid-90,10
eid-5614,eid-90,10
eid-5674,eid-90,10
eid-5675,eid-90,10
eid-5695,eid-90,10
eid-5698,eid-90,10
eid-5728,eid-90,10
eid-5948,eid-90,10
eid-5965,eid-90,10
eid-6038,eid-90,10
eid-6057,eid-90,10
eid-6156,eid-90,10
eid-6336,eid-90,10
eid-6364,eid-90,10
eid-6429,eid-90,10
eid-6500,eid-90,10
eid-6539,eid-90,10
eid-6562,eid-90,10
eid-6609,eid-90,10
eid-6665,eid-90,10
eid-6677,eid-90,10
eid-6787,eid-90,10
eid-6891,eid-90,10
eid-6911,eid-90,10
eid-6960,eid-90,10
eid-7007,eid-90,10
eid-7169,eid-90,10
eid-7226,eid-90,10
eid-7302,eid-90,10
eid-7398,eid-90,10
eid-7503,eid-90,10
eid-7627,eid-90,10
eid-7955,eid-90,10
eid-7979,eid-90,10
eid-8123,eid-90,10
eid-8130,eid-90,10
eid-8211,eid-90,10
eid-8294,eid-90,10
eid-8512,eid-90,10
eid-8761,eid-90,10
eid-8782,eid-90,10
eid-8794,eid-90,10
eid-8831,eid-90,10
eid-8850,eid-90,10
eid-8878,eid-90,10
eid-8882,eid-90,10
eid-8883,eid-90,10
eid-8896,eid-90,10
eid-8904,eid-90,10
eid-8911,eid-90,10
eid-8941,eid-90,10
eid-9067,eid-90,10
eid-9079,eid-90,10
eid-9110,eid-90,10
eid-9147,eid-90,10
eid-9274,eid-90,10
eid-9365,eid-90,10
eid-9386,eid-90,10
eid-9426,eid-90,10
eid-9457,eid-90,10
eid-9473,eid-90,10
eid-9486,eid-90,10
eid-9620,eid-90,10
eid-9881,eid-90,10
eid-9909,eid-90,10
eid-9913,eid-90,10
eid-10611,eid-90,10
eid-10707,eid-90,10
eid-11074,eid-90,10
eid-11285,eid-90,10
eid-11482,eid-90,10
eid-11488,eid-90,10
eid-11489,eid-90,10
eid-11490,eid-90,10
eid-11491,eid-90,10
eid-11492,eid-90,10
eid-11493,eid-90,10
eid-11494,eid-90,10
eid-11495,eid-90,10
eid-11496,eid-90,10
eid-11497,eid-90,10
eid-11498,eid-90,10
eid-11499,eid-90,10
eid-11500,eid-90,10
eid-11501,eid-90,10
eid-11502,eid-90,10
eid-11503,eid-90,10
eid-11504,eid-90,10
eid-11505,eid-90,10
eid-11506,eid-90,10
eid-11507,eid-90,10
eid-11508,eid-90,10
eid-11509,eid-90,10
eid-11510,eid-90,10
eid-11511,eid-90,10
eid-11512,eid-90,10
eid-11513,eid-90,10
eid-11514,eid-90,10
eid-11515,eid-90,10
eid-11516,eid-90,10
eid-11517,eid-90,10
eid-11518,eid-90,10
eid-11519,eid-90,10
eid-11520,eid-90,10
eid-11521,eid-90,10
eid-11522,eid-90,10
eid-11523,eid-90,10
eid-11524,eid-90,10
eid-11525,eid-90,10
eid-11526,eid-90,10
eid-11527,eid-90,10
eid-11528,eid-90,10
eid-11529,eid-90,10
eid-11530,eid-90,10
eid-11531,eid-90,10
eid-11532,eid-90,10
eid-11533,eid-90,10
eid-11534,eid-90,10
eid-11535,eid-90,10
eid-11536,eid-90,10
eid-11537,eid-90,10
eid-11538,eid-90,10
eid-11539,eid-90,10
eid-11540,eid-90,10
eid-11541,eid-90,10
eid-11542,eid-90,10
eid-11543,eid-90,10
eid-11544,eid-90,10
eid-11545,eid-90,10
eid-11546,eid-90,10
eid-11547,eid-90,10
eid-11548,eid-90,10
eid-11549,eid-90,10
eid-11550,eid-90,10
eid-11551,eid-90,10
eid-11552,eid-90,10
eid-11553,eid-90,10
eid-11554,eid-90,10
eid-11555,eid-90,10
eid-11556,eid-90,10
eid-11557,eid-90,10
eid-11558,eid-90,10
eid-11559,eid-90,10
eid-11560,eid-90,10
eid-11561,eid-90,10
eid-11562,eid-90,10
eid-11563,eid-90,10
eid-11564,eid-90,10
eid-11565,eid-90,10
eid-11566,eid-90,10
eid-11567,eid-90,10
eid-11568,eid-90,10
eid-11569,eid-90,10
eid-11570,eid-90,10
eid-11571,eid-90,10
eid-11572,eid-90,10
eid-11573,eid-90,10
eid-11574,eid-90,10
eid-11575,eid-90,10
eid-11576,eid-90,10
eid-11577,eid-90,10
eid-11578,eid-90,10
eid-11579,eid-90,10
eid-11580,eid-90,10
eid-11581,eid-90,10
eid-11582,eid-90,10
eid-11583,eid-90,10
eid-11584,eid-90,10
eid-11585,eid-90,10
eid-11586,eid-90,10
eid-11587,eid-90,10
eid-11588,eid-90,10
eid-11589,eid-90,10
eid-11590,eid-90,10
eid-11591,eid-90,10
eid-11592,eid-90,10
eid-11593,eid-90,10
eid-11594,eid-90,10
eid-11595,eid-90,10
eid-11596,eid-90,10
eid-11597,eid-90,10
eid-11598,eid-90,10
eid-11599,eid-90,10
eid-11600,eid-90,10
eid-45,eid-91,10
eid-53,eid-91,10
eid-54,eid-91,10
eid-56,eid-91,10
eid-73,eid-91,10
eid-74,eid-91,10
eid-75,eid-91,10
eid-76,eid-91,10
eid-80,eid-91,10
eid-83,eid-91,10
eid-88,eid-91,10
eid-89,eid-91,10
eid-90,eid-91,10
eid-92,eid-91,10
eid-93,eid-91,10
eid-102,eid-91,10
eid-107,eid-91,10
eid-114,eid-91,10
eid-131,eid-91,10
eid-136,eid-91,10
eid-143,eid-91,10
eid-149,eid-91,10
eid-155,eid-91,10
eid-156,eid-91,10
eid-172,eid-91,10
eid-183,eid-91,10
eid-186,eid-91,10
eid-194,eid-91,10
eid-240,eid-91,10
eid-286,eid-91,10
eid-291,eid-91,10
eid-326,eid-91,10
eid-342,eid-91,10
eid-385,eid-91,10
eid-409,eid-91,10
eid-415,eid-91,10
eid-417,eid-91,10
eid-502,eid-91,10
eid-572,eid-91,10
eid-662,eid-91,10
eid-871,eid-91,10
eid-875,eid-91,10
eid-883,eid-91,10
eid-892,eid-91,10
eid-899,eid-91,10
eid-905,eid-91,10
eid-910,eid-91,10
eid-919,eid-91,10
eid-920,eid-91,10
eid-927,eid-91,10
eid-1053,eid-91,10
eid-1070,eid-91,10
eid-1071,eid-91,10
eid-1187,eid-91,10
eid-1196,eid-91,10
eid-1203,eid-91,10
eid-1224,eid-91,10
eid-1228,eid-91,10
eid-1364,eid-91,10
eid-1375,eid-91,10
eid-1381,eid-91,10
eid-1383,eid-91,10
eid-1560,eid-91,10
eid-1566,eid-91,10
eid-1574,eid-91,10
eid-1603,eid-91,10
eid-1615,eid-91,10
eid-1691,eid-91,10
eid-1809,eid-91,10
eid-1821,eid-91,10
eid-1849,eid-91,10
eid-1902,eid-91,10
eid-1924,eid-91,10
eid-1925,eid-91,10
eid-1935,eid-91,10
eid-1937,eid-91,10
eid-1961,eid-91,10
eid-1970,eid-91,10
eid-2048,eid-91,10
eid-2061,eid-91,10
eid-2084,eid-91,10
eid-2189,eid-91,10
eid-2275,eid-91,10
eid-2294,eid-91,10
eid-2323,eid-91,10
eid-2328,eid-91,10
eid-2377,eid-91,10
eid-2487,eid-91,10
eid-2527,eid-91,10
eid-2534,eid-91,10
eid-2535,eid-91,10
eid-2536,eid-91,10
eid-2560,eid-91,10
eid-2792,eid-91,10
eid-2928,eid-91,10
eid-3336,eid-91,10
eid-4138,eid-91,10
eid-4144,eid-91,10
eid-4146,eid-91,10
eid-4396,eid-91,10
eid-5158,eid-91,10
eid-6836,eid-91,10
eid-7931,eid-91,10
eid-8575,eid-91,10
eid-8576,eid-91,10
eid-8577,eid-91,10
eid-8578,eid-91,10
eid-8579,eid-91,10
eid-8580,eid-91,10
eid-8581,eid-91,10
eid-8582,eid-91,10
eid-8583,eid-91,10
eid-8584,eid-91,10
eid-8585,eid-91,10
eid-8586,eid-91,10
eid-8587,eid-91,10
eid-8588,eid-91,10
eid-8589,eid-91,10
eid-8590,eid-91,10
eid-8591,eid-91,10
eid-8592,eid-91,10
eid-8593,eid-91,10
eid-8594,eid-91,10
eid-8595,eid-91,10
eid-8596,eid-91,10
eid-8597,eid-91,10
eid-8598,eid-91,10
eid-8599,eid-91,10
eid-8600,eid-91,10
eid-8601,eid-91,10
eid-8602,eid-91,10
eid-8603,eid-91,10
eid-8604,eid-91,10
eid-8605,eid-91,10
eid-8606,eid-91,10
eid-8607,eid-91,10
eid-8608,eid-91,10
eid-8609,eid-91,10
eid-8610,eid-91,10
eid-8611,eid-91,10
eid-8612,eid-91,10
eid-8613,eid-91,10
eid-8614,eid-91,10
eid-8615,eid-91,10
eid-8616,eid-91,10
eid-8617,eid-91,10
eid-8618,eid-91,10
eid-8619,eid-91,10
eid-8620,eid-91,10
eid-8621,eid-91,10
eid-8622,eid-91,10
eid-8623,eid-91,10
eid-8624,eid-91,10
eid-8625,eid-91,10
eid-8626,eid-91,10
eid-8627,eid-91,10
eid-8628,eid-91,10
eid-8629,eid-91,10
eid-8630,eid-91,10
eid-8631,eid-91,10
eid-8632,eid-91,10
eid-8633,eid-91,10
eid-8634,eid-91,10
eid-8635,eid-91,10
eid-8636,eid-91,10
eid-8637,eid-91,10
eid-8638,eid-91,10
eid-8639,eid-91,10
eid-8640,eid-91,10
eid-8641,eid-91,10
eid-8642,eid-91,10
eid-8643,eid-91,10
eid-54,eid-92,10
eid-56,eid-92,10
eid-78,eid-92,10
eid-83,eid-92,10
eid-88,eid-92,10
eid-89,eid-92,10
eid-90,eid-92,10
eid-91,eid-92,10
eid-93,eid-92,10
eid-97,eid-92,10
eid-102,eid-92,10
eid-109,eid-92,10
eid-131,eid-92,10
eid-134,eid-92,10
eid-136,eid-92,10
eid-155,eid-92,10
eid-168,eid-92,10
eid-183,eid-92,10
eid-194,eid-92,10
eid-232,eid-92,10
eid-245,eid-92,10
eid-246,eid-92,10
eid-252,eid-92,10
eid-261,eid-92,10
eid-277,eid-92,10
eid-287,eid-92,10
eid-296,eid-92,10
eid-326,eid-92,10
eid-342,eid-92,10
eid-370,eid-92,10
eid-388,eid-92,10
eid-442,eid-92,10
eid-520,eid-92,10
eid-828,eid-92,10
eid-879,eid-92,10
eid-880,eid-92,10
eid-919,eid-92,10
eid-1032,eid-92,10
eid-1158,eid-92,10
eid-1203,eid-92,10
eid-1341,eid-92,10
eid-1355,eid-92,10
eid-1375,eid-92,10
eid-2008,eid-92,10
eid-2039,eid-92,10
eid-2058,eid-92,10
eid-2061,eid-92,10
eid-2091,eid-92,10
eid-2529,eid-92,10
eid-2921,eid-92,10
eid-2922,eid-92,10
eid-3669,eid-92,10
eid-4572,eid-92,10
eid-4654,eid-92,10
eid-4846,eid-92,10
eid-4853,eid-92,10
eid-6913,eid-92,10
eid-12351,eid-92,10
eid-12352,eid-92,10
eid-12353,eid-92,10
eid-12354,eid-92,10
eid-12355,eid-92,10
eid-12356,eid-92,10
eid-12357,eid-92,10
eid-12358,eid-92,10
eid-12359,eid-92,10
eid-12360,eid-92,10
eid-12361,eid-92,10
eid-12362,eid-92,10
eid-5,eid-93,10
eid-27,eid-93,10
eid-39,eid-93,10
eid-42,eid-93,10
eid-45,eid-93,10
eid-46,eid-93,10
eid-53,eid-93,10
eid-54,eid-93,10
eid-56,eid-93,10
eid-73,eid-93,10
eid-74,eid-93,10
eid-75,eid-93,10
eid-76,eid-93,10
eid-78,eid-93,10
eid-83,eid-93,10
eid-86,eid-93,10
eid-88,eid-93,10
eid-89,eid-93,10
eid-90,eid-93,10
eid-91,eid-93,10
eid-92,eid-93,10
eid-102,eid-93,10
eid-106,eid-93,10
eid-107,eid-93,10
eid-109,eid-93,10
eid-110,eid-93,10
eid-116,eid-93,10
eid-122,eid-93,10
eid-131,eid-93,10
eid-132,eid-93,10
eid-134,eid-93,10
eid-136,eid-93,10
eid-143,eid-93,10
eid-146,eid-93,10
eid-149,eid-93,10
eid-155,eid-93,10
eid-164,eid-93,10
eid-165,eid-93,10
eid-168,eid-93,10
eid-172,eid-93,10
eid-175,eid-93,10
eid-183,eid-93,10
eid-184,eid-93,10
eid-185,eid-93,10
eid-186,eid-93,10
eid-188,eid-93,10
eid-193,eid-93,10
eid-194,eid-93,10
eid-195,eid-93,10
eid-198,eid-93,10
eid-215,eid-93,10
eid-224,eid-93,10
eid-226,eid-93,10
eid-227,eid-93,10
eid-228,eid-93,10
eid-232,eid-93,10
eid-239,eid-93,10
eid-240,eid-93,10
eid-244,eid-93,10
eid-246,eid-93,10
eid-249,eid-93,10
eid-250,eid-93,10
eid-251,eid-93,10
eid-252,eid-93,10
eid-260,eid-93,10
eid-261,eid-93,10
eid-264,eid-93,10
eid-265,eid-93,10
eid-269,eid-93,10
eid-271,eid-93,10
eid-273,eid-93,10
eid-277,eid-93,10
eid-279,eid-93,10
eid-286,eid-93,10
eid-287,eid-93,10
eid-291,eid-93,10
eid-292,eid-93,10
eid-308,eid-93,10
eid-309,eid-93,10
eid-316,eid-93,10
eid-318,eid-93,10
eid-319,eid-93,10
eid-320,eid-93,10
eid-326,eid-93,10
eid-327,eid-93,10
eid-331,eid-93,10
eid-340,eid-93,10
eid-342,eid-93,10
eid-345,eid-93,10
eid-353,eid-93,10
eid-357,eid-93,10
eid-358,eid-93,10
eid-368,eid-93,10
eid-370,eid-93,10
eid-371,eid-93,10
eid-378,eid-93,10
eid-382,eid-93,10
eid-385,eid-93,10
eid-386,eid-93,10
eid-388,eid-93,10
eid-401,eid-93,10
eid-402,eid-93,10
eid-403,eid-93,10
eid-408,eid-93,10
eid-409,eid-93,10
eid-417,eid-93,10
eid-418,eid-93,10
eid-420,eid-93,10
eid-423,eid-93,10
eid-429,eid-93,10
eid-430,eid-93,10
eid-436,eid-93,10
eid-439,eid-93,10
eid-441,eid-93,10
eid-442,eid-93,10
eid-447,eid-93,10
eid-448,eid-93,10
eid-449,eid-93,10
eid-452,eid-93,10
eid-455,eid-93,10
eid-458,eid-93,10
eid-465,eid-93,10
eid-473,eid-93,10
eid-475,eid-93,10
eid-481,eid-93,10
eid-485,eid-93,10
eid-488,eid-93,10
eid-489,eid-93,10
eid-493,eid-93,10
eid-496,eid-93,10
eid-497,eid-93,10
eid-499,eid-93,10
eid-512,eid-93,10
eid-515,eid-93,10
eid-520,eid-93,10
eid-536,eid-93,10
eid-539,eid-93,10
eid-570,eid-93,10
eid-572,eid-93,10
eid-589,eid-93,10
eid-644,eid-93,10
eid-652,eid-93,10
eid-672,eid-93,10
eid-674,eid-93,10
eid-715,eid-93,10
eid-733,eid-93,10
eid-734,eid-93,10
eid-762,eid-93,10
eid-780,eid-93,10
eid-783,eid-93,10
eid-787,eid-93,10
eid-791,eid-93,10
eid-796,eid-93,10
eid-802,eid-93,10
eid-828,eid-93,10
eid-829,eid-93,10
eid-864,eid-93,10
eid-866,eid-93,10
eid-869,eid-93,10
eid-871,eid-93,10
eid-873,eid-93,10
eid-874,eid-93,10
eid-879,eid-93,10
eid-880,eid-93,10
eid-882,eid-93,10
eid-883,eid-93,10
eid-884,eid-93,10
eid-888,eid-93,10
eid-893,eid-93,10
eid-895,eid-93,10
eid-896,eid-93,10
eid-899,eid-93,10
eid-904,eid-93,10
eid-905,eid-93,10
eid-906,eid-93,10
eid-909,eid-93,10
eid-910,eid-93,10
eid-913,eid-93,10
eid-915,eid-93,10
eid-918,eid-93,10
eid-919,eid-93,10
eid-920,eid-93,10
eid-922,eid-93,10
eid-925,eid-93,10
eid-930,eid-93,10
eid-933,eid-93,10
eid-934,eid-93,10
eid-943,eid-93,10
eid-1030,eid-93,10
eid-1032,eid-93,10
eid-1035,eid-93,10
eid-1043,eid-93,10
eid-1048,eid-93,10
eid-1068,eid-93,10
eid-1071,eid-93,10
eid-1073,eid-93,10
eid-1076,eid-93,10
eid-1095,eid-93,10
eid-1098,eid-93,10
eid-1099,eid-93,10
eid-1105,eid-93,10
eid-1117,eid-93,10
eid-1122,eid-93,10
eid-1137,eid-93,10
eid-1141,eid-93,10
eid-1167,eid-93,10
eid-1168,eid-93,10
eid-1180,eid-93,10
eid-1210,eid-93,10
eid-1216,eid-93,10
eid-1217,eid-93,10
eid-1224,eid-93,10
eid-1233,eid-93,10
eid-1243,eid-93,10
eid-1340,eid-93,10
eid-1341,eid-93,10
eid-1357,eid-93,10
eid-1381,eid-93,10
eid-1393,eid-93,10
eid-1436,eid-93,10
eid-1459,eid-93,10
eid-1470,eid-93,10
eid-1471,eid-93,10
eid-1483,eid-93,10
eid-1505,eid-93,10
eid-1513,eid-93,10
eid-1515,eid-93,10
eid-1516,eid-93,10
eid-1528,eid-93,10
eid-1558,eid-93,10
eid-1560,eid-93,10
eid-1566,eid-93,10
eid-1662,eid-93,10
eid-1669,eid-93,10
eid-1695,eid-93,10
eid-1705,eid-93,10
eid-1759,eid-93,10
eid-1764,eid-93,10
eid-1771,eid-93,10
eid-1788,eid-93,10
eid-1800,eid-93,10
eid-1833,eid-93,10
eid-1873,eid-93,10
eid-1899,eid-93,10
eid-1910,eid-93,10
eid-1911,eid-93,10
eid-1926,eid-93,10
eid-1929,eid-93,10
eid-1930,eid-93,10
eid-1931,eid-93,10
eid-1933,eid-93,10
eid-1935,eid-93,10
eid-1937,eid-93,10
eid-1962,eid-93,10
eid-1991,eid-93,10
eid-1998,eid-93,10
eid-2039,eid-93,10
eid-2045,eid-93,10
eid-2047,eid-93,10
eid-2057,eid-93,10
eid-2058,eid-93,10
eid-2070,eid-93,10
eid-2075,eid-93,10
eid-2189,eid-93,10
eid-2264,eid-93,10
eid-2270,eid-93,10
eid-2271,eid-93,10
eid-2275,eid-93,10
eid-2454,eid-93,10
eid-2472,eid-93,10
eid-2476,eid-93,10
eid-2477,eid-93,10
eid-2478,eid-93,10
eid-2482,eid-93,10
eid-2486,eid-93,10
eid-2487,eid-93,10
eid-2488,eid-93,10
eid-2489,eid-93,10
eid-2494,eid-93,10
eid-2497,eid-93,10
eid-2498,eid-93,10
eid-2499,eid-93,10
eid-2502,eid-93,10
eid-2505,eid-93,10
eid-2524,eid-93,10
eid-2528,eid-93,10
eid-2538,eid-93,10
eid-2553,eid-93,10
eid-2555,eid-93,10
eid-2563,eid-93,10
eid-2642,eid-93,10
eid-2654,eid-93,10
eid-2733,eid-93,10
eid-2744,eid-93,10
eid-2766,eid-93,10
eid-2882,eid-93,10
eid-2931,eid-93,10
eid-2950,eid-93,10
eid-3012,eid-93,10
eid-3103,eid-93,10
eid-3237,eid-93,10
eid-3370,eid-93,10
eid-3669,eid-93,10
eid-4108,eid-93,10
eid-4134,eid-93,10
eid-4135,eid-93,10
eid-4239,eid-93,10
eid-4291,eid-93,10
eid-4360,eid-93,10
eid-4378,eid-93,10
eid-4393,eid-93,10
eid-4534,eid-93,10
eid-4809,eid-93,10
eid-4825,eid-93,10
eid-4836,eid-93,10
eid-4837,eid-93,10
eid-4838,eid-93,10
eid-4855,eid-93,10
eid-4858,eid-93,10
eid-4952,eid-93,10
eid-5052,eid-93,10
eid-5157,eid-93,10
eid-5519,eid-93,10
eid-5536,eid-93,10
eid-5552,eid-93,10
eid-5553,eid-93,10
eid-5614,eid-93,10
eid-5620,eid-93,10
eid-5675,eid-93,10
eid-5694,eid-93,10
eid-5696,eid-93,10
eid-5698,eid-93,10
eid-5703,eid-93,10
eid-6134,eid-93,10
eid-6349,eid-93,10
eid-6430,eid-93,10
eid-6554,eid-93,10
eid-6561,eid-93,10
eid-6562,eid-93,10
eid-6609,eid-93,10
eid-6641,eid-93,10
eid-6657,eid-93,10
eid-6658,eid-93,10
eid-6715,eid-93,10
eid-6820,eid-93,10
eid-7015,eid-93,10
eid-7089,eid-93,10
eid-7095,eid-93,10
eid-7168,eid-93,10
eid-7171,eid-93,10
eid-7236,eid-93,10
eid-7469,eid-93,10
eid-7784,eid-93,10
eid-7947,eid-93,10
eid-7955,eid-93,10
eid-8224,eid-93,10
eid-8270,eid-93,10
eid-8543,eid-93,10
eid-8548,eid-93,10
eid-8629,eid-93,10
eid-8864,eid-93,10
eid-8970,eid-93,10
eid-9045,eid-93,10
eid-9252,eid-93,10
eid-9473,eid-93,10
eid-9476,eid-93,10
eid-9483,eid-93,10
eid-9488,eid-93,10
eid-9489,eid-93,10
eid-9490,eid-93,10
eid-9586,eid-93,10
eid-9587,eid-93,10
eid-9636,eid-93,10
eid-9760,eid-93,10
eid-9917,eid-93,10
eid-10201,eid-93,10
eid-10329,eid-93,10
eid-10358,eid-93,10
eid-10415,eid-93,10
eid-10440,eid-93,10
eid-10634,eid-93,10
eid-10683,eid-93,10
eid-10698,eid-93,10
eid-10699,eid-93,10
eid-10700,eid-93,10
eid-10701,eid-93,10
eid-10702,eid-93,10
eid-10703,eid-93,10
eid-10704,eid-93,10
eid-10705,eid-93,10
eid-10706,eid-93,10
eid-10707,eid-93,10
eid-10708,eid-93,10
eid-10709,eid-93,10
eid-10710,eid-93,10
eid-10711,eid-93,10
eid-10712,eid-93,10
eid-10713,eid-93,10
eid-10714,eid-93,10
eid-10715,eid-93,10
eid-10716,eid-93,10
eid-10717,eid-93,10
eid-10718,eid-93,10
eid-10719,eid-93,10
eid-10720,eid-93,10
eid-10721,eid-93,10
eid-10722,eid-93,10
eid-10723,eid-93,10
eid-10724,eid-93,10
eid-10725,eid-93,10
eid-10726,eid-93,10
eid-10727,eid-93,10
eid-10728,eid-93,10
eid-10729,eid-93,10
eid-10730,eid-93,10
eid-10731,eid-93,10
eid-10732,eid-93,10
eid-10733,eid-93,10
eid-10734,eid-93,10
eid-10735,eid-93,10
eid-10736,eid-93,10
eid-10737,eid-93,10
eid-10738,eid-93,10
eid-10739,eid-93,10
eid-10740,eid-93,10
eid-10741,eid-93,10
eid-10742,eid-93,10
eid-10743,eid-93,10
eid-10744,eid-93,10
eid-10745,eid-93,10
eid-10746,eid-93,10
eid-10747,eid-93,10
eid-10748,eid-93,10
eid-10749,eid-93,10
eid-10750,eid-93,10
eid-10751,eid-93,10
eid-10752,eid-93,10
eid-10753,eid-93,10
eid-10754,eid-93,10
eid-10755,eid-93,10
eid-10756,eid-93,10
eid-10757,eid-93,10
eid-10758,eid-93,10
eid-10759,eid-93,10
eid-10760,eid-93,10
eid-10761,eid-93,10
eid-10762,eid-93,10
eid-10763,eid-93,10
eid-10764,eid-93,10
eid-10765,eid-93,10
eid-10766,eid-93,10
eid-10767,eid-93,10
eid-10768,eid-93,10
eid-10769,eid-93,10
eid-10770,eid-93,10
eid-54,eid-94,10
eid-56,eid-94,10
eid-82,eid-94,10
eid-102,eid-94,10
eid-109,eid-94,10
eid-1507,eid-94,10
eid-1725,eid-94,10
eid-1821,eid-94,10
eid-27,eid-95,10
eid-54,eid-95,10
eid-72,eid-95,10
eid-76,eid-95,10
eid-77,eid-95,10
eid-83,eid-95,10
eid-88,eid-95,10
eid-90,eid-95,10
eid-132,eid-95,10
eid-136,eid-95,10
eid-151,eid-95,10
eid-155,eid-95,10
eid-169,eid-95,10
eid-173,eid-95,10
eid-174,eid-95,10
eid-175,eid-95,10
eid-184,eid-95,10
eid-213,eid-95,10
eid-215,eid-95,10
eid-218,eid-95,10
eid-219,eid-95,10
eid-221,eid-95,10
eid-228,eid-95,10
eid-277,eid-95,10
eid-295,eid-95,10
eid-300,eid-95,10
eid-307,eid-95,10
eid-308,eid-95,10
eid-326,eid-95,10
eid-343,eid-95,10
eid-368,eid-95,10
eid-375,eid-95,10
eid-386,eid-95,10
eid-404,eid-95,10
eid-418,eid-95,10
eid-426,eid-95,10
eid-448,eid-95,10
eid-452,eid-95,10
eid-457,eid-95,10
eid-458,eid-95,10
eid-471,eid-95,10
eid-478,eid-95,10
eid-480,eid-95,10
eid-488,eid-95,10
eid-491,eid-95,10
eid-493,eid-95,10
eid-498,eid-95,10
eid-499,eid-95,10
eid-509,eid-95,10
eid-510,eid-95,10
eid-516,eid-95,10
eid-519,eid-95,10
eid-520,eid-95,10
eid-526,eid-95,10
eid-530,eid-95,10
eid-531,eid-95,10
eid-539,eid-95,10
eid-550,eid-95,10
eid-556,eid-95,10
eid-565,eid-95,10
eid-566,eid-95,10
eid-572,eid-95,10
eid-588,eid-95,10
eid-599,eid-95,10
eid-608,eid-95,10
eid-620,eid-95,10
eid-621,eid-95,10
eid-645,eid-95,10
eid-659,eid-95,10
eid-664,eid-95,10
eid-700,eid-95,10
eid-718,eid-95,10
eid-719,eid-95,10
eid-753,eid-95,10
eid-769,eid-95,10
eid-786,eid-95,10
eid-787,eid-95,10
eid-802,eid-95,10
eid-816,eid-95,10
eid-818,eid-95,10
eid-820,eid-95,10
eid-851,eid-95,10
eid-852,eid-95,10
eid-879,eid-95,10
eid-882,eid-95,10
eid-885,eid-95,10
eid-889,eid-95,10
eid-898,eid-95,10
eid-900,eid-95,10
eid-909,eid-95,10
eid-931,eid-95,10
eid-949,eid-95,10
eid-951,eid-95,10
eid-958,eid-95,10
eid-1028,eid-95,10
eid-1041,eid-95,10
eid-1162,eid-95,10
eid-1208,eid-95,10
eid-1241,eid-95,10
eid-1297,eid-95,10
eid-1315,eid-95,10
eid-1329,eid-95,10
eid-1340,eid-95,10
eid-1354,eid-95,10
eid-1359,eid-95,10
eid-1361,eid-95,10
eid-1366,eid-95,10
eid-1367,eid-95,10
eid-1382,eid-95,10
eid-1396,eid-95,10
eid-1419,eid-95,10
eid-1443,eid-95,10
eid-1474,eid-95,10
